Date,Price,High,Low,Open,Vol.,Change %
2015-12-07,41.599998474121094,44.93000030517578,41.2400016784668,44.619998931884766,1847225,-0.05882358017962741
2015-12-14,42.72999954223633,43.810001373291016,39.810001373291016,41.25,2236573,0.02716348821065928
2015-12-21,44.83000183105469,45.20000076293945,42.70000076293945,43.119998931884766,1862126,0.04914585329547272
2015-12-28,43.25,44.880001068115234,42.630001068115234,44.83000183105469,940437,-0.03524429548339181
2016-01-04,36.0,43.189998626708984,35.400001525878906,43.04999923706055,3958393,-0.16763005780346818
2016-01-11,37.650001525878906,40.09000015258789,35.099998474121094,35.5,3205827,0.04583337571885848
2016-01-18,37.20000076293945,39.900001525878906,33.400001525878906,37.5,5688923,-0.01195221101465671
2016-01-25,40.349998474121094,40.54999923706055,36.400001525878906,37.529998779296875,2460655,0.08467735609080496
2016-02-01,41.0,42.4900016784668,38.79999923706055,40.79999923706055,1876308,0.016109084274087193
2016-02-08,40.29999923706055,42.529998779296875,37.29999923706055,42.43000030517578,2677541,-0.017073189339986694
2016-02-15,45.0,45.20000076293945,40.58000183105469,41.849998474121094,3213630,0.11662533131308983
2016-02-22,43.02000045776367,46.29999923706055,41.04999923706055,45.29999923706055,2173954,-0.043999989827473995
2016-02-29,45.81999969482422,46.5,43.189998626708984,43.209999084472656,1755730,0.06508598808150956
2016-03-07,44.900001525878906,46.310001373291016,42.79999923706055,46.0,2132464,-0.020078528482601388
2016-03-14,43.34000015258789,48.33000183105469,42.52000045776367,45.099998474121094,1882449,-0.03474390468320765
2016-03-21,45.209999084472656,45.400001525878906,43.0,43.5,469062,0.043147183324896865
2016-03-28,46.56999969482422,46.900001525878906,44.70000076293945,45.209999084472656,1495538,0.030081854410358932
2016-04-04,47.5,48.439998626708984,45.65999984741211,46.5,1170063,0.01996994441207045
2016-04-11,47.5099983215332,48.900001525878906,45.689998626708984,47.29999923706055,2356666,0.00021049097964631613
2016-04-18,43.0,47.56999969482422,41.790000915527344,47.0099983215332,3992902,-0.09492735173364786
2016-04-25,46.849998474121094,47.40999984741211,41.66999816894531,43.0099983215332,1864725,0.08953484823537416
2016-05-02,44.650001525878906,46.91999816894531,44.16999816894531,46.91999816894531,962775,-0.04695831419199337
2016-05-09,41.97999954223633,44.70000076293945,41.33000183105469,44.5,1826843,-0.0597984746337592
2016-05-16,40.83000183105469,43.5,40.40999984741211,41.97999954223633,1226505,-0.027393942918570557
2016-05-23,42.349998474121094,42.95000076293945,40.939998626708984,41.029998779296875,1897276,0.03722744489103391
2016-05-30,43.56999969482422,43.900001525878906,40.7400016784668,42.880001068115234,3074970,0.028807585942385083
2016-06-06,38.66999816894531,43.54999923706055,38.349998474121094,43.4900016784668,3023406,-0.11246273950424168
2016-06-13,36.900001525878906,38.9900016784668,34.65999984741211,38.91999816894531,4389128,-0.04577183157168696
2016-06-20,34.79999923706055,38.5,32.0,37.20000076293945,3457259,-0.0569106287799358
2016-06-27,34.0,35.099998474121094,32.29999923706055,34.79999923706055,2617946,-0.02298848432756806
2016-07-04,35.599998474121094,35.70000076293945,33.099998474121094,34.099998474121094,2069341,0.04705877865062047
2016-07-11,35.0,38.099998474121094,32.5,35.79999923706055,2353851,-0.016853890444890163
2016-07-18,35.099998474121094,36.099998474121094,34.20000076293945,35.400001525878906,1166476,0.0028570992606027357
2016-07-25,38.0,39.400001525878906,35.0,35.20000076293945,1272286,0.08262112968514934
2016-08-01,38.0,39.70000076293945,37.0,38.0,1211826,0.0
2016-08-08,40.70000076293945,41.5,37.400001525878906,38.0,1773506,0.07105265165630148
2016-08-15,38.70000076293945,41.29999923706055,37.29999923706055,40.70000076293945,1047922,-0.04914004821889728
2016-08-22,39.599998474121094,39.900001525878906,38.0,39.29999923706055,735319,0.02325575435242655
2016-08-29,41.5,41.79999923706055,38.70000076293945,39.29999923706055,1103760,0.047979838360866944
2016-09-05,41.0,42.29999923706055,40.400001525878906,41.5,1571022,-0.012048192771084376
2016-09-12,38.400001525878906,40.29999923706055,38.20000076293945,40.0,1062544,-0.0634145969297828
2016-09-19,39.29999923706055,40.400001525878906,37.20000076293945,38.5,970155,0.023437439464035092
2016-09-26,39.0,39.400001525878906,37.20000076293945,39.29999923706055,916890,-0.00763356852123398
2016-10-03,39.0,39.70000076293945,38.20000076293945,39.099998474121094,822570,0.0
2016-10-10,38.79999923706055,39.400001525878906,37.400001525878906,39.0,1287844,-0.005128224690755245
2016-10-17,33.29999923706055,38.900001525878906,32.20000076293945,38.900001525878906,4528850,-0.1417525801069236
2016-10-24,32.29999923706055,34.29999923706055,32.099998474121094,33.900001525878906,1674855,-0.030030030718050882
2016-10-31,33.79999923706055,34.0,32.5,33.20000076293945,979001,0.04643962957989545
2016-11-07,34.0,35.5,32.79999923706055,34.20000076293945,1325892,0.005917182469050486
2016-11-14,34.400001525878906,34.70000076293945,32.900001525878906,34.099998474121094,721377,0.01176475076114425
2016-11-21,35.599998474121094,36.900001525878906,34.20000076293945,34.70000076293945,1136305,0.034883630669011456
2016-11-28,33.29999923706055,36.099998474121094,32.70000076293945,35.0,965511,-0.06460672291130853
2016-12-05,32.20000076293945,34.0,29.700000762939453,33.0,2593896,-0.03303298796766552
2016-12-12,32.599998474121094,33.54999923706055,31.600000381469727,32.5,1576540,0.012422288872800724
2016-12-19,34.79999923706055,34.79999923706055,32.5,33.0,1531854,0.06748468913843308
2016-12-26,35.099998474121094,35.5,34.400001525878906,34.79999923706055,481429,0.00862066792062044
2017-01-02,34.0,35.599998474121094,33.5,35.20000076293945,800595,-0.03133898922907685
2017-01-09,36.70000076293945,37.29999923706055,33.900001525878906,34.0,4230354,0.07941178714527797
2017-01-16,37.0,37.29999923706055,35.20000076293945,36.29999923706055,860775,0.008174365962506869
2017-01-23,35.0,37.29999923706055,34.0,37.0,740988,-0.05405405405405406
2017-01-30,35.70000076293945,36.20000076293945,34.400001525878906,34.79999923706055,743194,0.020000021798270096
2017-02-06,32.900001525878906,36.0,32.400001525878906,35.900001525878906,1545415,-0.07843134950202169
2017-02-13,31.299999237060547,33.900001525878906,31.200000762939453,33.5,1780673,-0.04863228615840065
2017-02-20,30.899999618530273,32.5,30.299999237060547,31.799999237060547,1228207,-0.012779540839625847
2017-02-27,30.399999618530273,32.20000076293945,29.799999237060547,30.899999618530273,934051,-0.01618122997322491
2017-03-06,29.399999618530273,30.899999618530273,28.899999618530273,30.399999618530273,1315177,-0.03289473725487979
2017-03-13,30.5,37.0,29.600000381469727,30.299999237060547,1786741,0.03741497944702066
2017-03-20,31.799999237060547,32.900001525878906,30.399999618530273,30.399999618530273,1139011,0.04262292580526372
2017-03-27,31.299999237060547,32.099998474121094,30.299999237060547,31.700000762939453,654675,-0.01572327081748126
2017-04-03,31.200000762939453,32.400001525878906,31.0,32.400001525878906,1044364,-0.0031948395066633273
2017-04-10,31.799999237060547,31.899999618530273,31.100000381469727,31.399999618530273,280519,0.01923071985414171
2017-04-17,31.0,31.899999618530273,30.799999237060547,31.799999237060547,674610,-0.02515720931616272
2017-04-24,34.400001525878906,34.70000076293945,31.0,31.700000762939453,2518945,0.10967746857673899
2017-05-01,35.099998474121094,35.900001525878906,33.900001525878906,34.400001525878906,1014507,0.02034874759280414
2017-05-08,34.5,36.0,34.29999923706055,34.599998474121094,763381,-0.017093974364798536
2017-05-15,35.400001525878906,35.5,33.79999923706055,34.599998474121094,578774,0.026087000750113276
2017-05-22,37.099998474121094,37.29999923706055,35.400001525878906,36.099998474121094,1117850,0.048022510592250045
2017-05-29,37.20000076293945,37.79999923706055,35.400001525878906,37.099998474121094,1019913,0.002695479593836536
2017-06-05,36.599998474121094,37.29999923706055,35.20000076293945,37.20000076293945,747388,-0.016129093454646193
2017-06-12,33.79999923706055,36.599998474121094,32.599998474121094,36.20000076293945,1808384,-0.07650271458454716
2017-06-19,34.0,35.5,33.20000076293945,35.5,902411,0.005917182469050486
2017-06-26,33.20000076293945,34.79999923706055,32.70000076293945,34.099998474121094,718469,-0.023529389325310235
2017-07-03,34.0,34.099998474121094,31.700000762939453,33.20000076293945,794222,0.024096362008327654
2017-07-10,38.79999923706055,40.5,33.79999923706055,34.0,2791837,0.14117644814883956
2017-07-17,39.20000076293945,40.0,38.0,39.0,1214278,0.010309317880007551
2017-07-24,39.0,40.400001525878906,38.5,38.70000076293945,1018525,-0.0051020601797675535
2017-07-31,39.0,39.5,38.400001525878906,39.0,1056162,0.0
2017-08-07,37.20000076293945,39.5,36.900001525878906,38.900001525878906,810836,-0.04615382659129608
2017-08-14,39.29999923706055,40.29999923706055,35.0,35.0,1411887,0.056451570727203304
2017-08-21,37.79999923706055,38.900001525878906,36.79999923706055,37.900001525878906,703061,-0.038167939672260176
2017-08-28,41.70000076293945,41.900001525878906,35.900001525878906,37.79999923706055,1686222,0.10317464562420398
2017-09-04,43.29999923706055,43.79999923706055,40.900001525878906,41.70000076293945,1314720,0.03836926726253398
2017-09-11,44.29999923706055,45.0,41.70000076293945,43.0,1335179,0.02309468862863384
2017-09-18,44.70000076293945,45.0,43.29999923706055,44.79999923706055,862596,0.009029379972184559
2017-09-25,44.0,46.400001525878906,42.900001525878906,44.70000076293945,1193689,-0.015659972057983085
2017-10-02,45.0,45.400001525878906,43.20000076293945,43.79999923706055,1355738,0.022727272727272707
2017-10-09,45.0,45.400001525878906,42.599998474121094,44.599998474121094,1200408,0.0
2017-10-16,43.20000076293945,46.099998474121094,42.29999923706055,45.900001525878906,2195696,-0.03999998304578989
2017-10-23,41.5,43.099998474121094,40.900001525878906,43.0,1482764,-0.039351868817508295
2017-10-30,42.0,42.20000076293945,39.400001525878906,41.5,2059931,0.012048192771084265
2017-11-06,40.20000076293945,42.0,39.5,42.0,1323676,-0.042857124691917825
2017-11-13,39.099998474121094,39.900001525878906,37.70000076293945,39.70000076293945,1608926,-0.02736324049606631
2017-11-20,40.79999923706055,41.400001525878906,38.900001525878906,39.20000076293945,999764,0.04347828207882465
2017-11-27,39.400001525878906,40.900001525878906,38.79999923706055,40.79999923706055,938804,-0.03431367003335528
2017-12-04,40.79999923706055,40.79999923706055,38.0,39.70000076293945,1269927,0.035532935455905745
2017-12-11,41.400001525878906,42.400001525878906,40.20000076293945,40.79999923706055,1328975,0.014705938726424117
