Date,Price,High,Low,Open,Vol.,Change %
2015-12-07,117.01229858398438,125.93106641098368,116.82649387425327,123.09749851561479,3897714,-0.02741346999694594
2015-12-14,119.05618286132812,124.444604685867,107.25740618538393,117.6626333141494,4139642,0.01746726029723078
2015-12-21,118.16900634765625,123.24203304677549,115.88847297319225,121.93887517661193,1540956,-0.007451746665733672
2015-12-28,119.2394790649414,120.77534482062407,113.42177712604618,118.16901469287957,1158809,0.009058828117212148
2016-01-04,101.69332122802734,120.68227438468622,94.85171247878884,118.68099273751474,5197944,-0.1471505744113315
2016-01-11,82.84398651123047,103.78769096631682,80.5169082384431,100.29707355713576,7083184,-0.1853546967409092
2016-01-18,89.26671600341797,94.94478506229811,79.39990642708351,81.21502447730892,6270690,0.07752801093555317
2016-01-25,88.14972686767578,90.47680526546743,84.05407456890623,89.26672875962358,4154094,-0.012512940833394381
2016-02-01,78.65522766113281,88.42895417523808,76.32814991967918,88.24279079659284,4314905,-0.10770877623699782
2016-02-08,65.67015838623047,74.28034887235968,60.736749104857395,73.53568090856298,7510986,-0.16508844562557745
2016-02-15,69.95196533203125,74.93191077699926,67.01984566389996,69.160760241057,4706177,0.06520171491924676
2016-02-22,73.86145782470703,78.32945063861365,71.20859019843445,72.46521095807105,4497649,0.05588824379871449
2016-02-29,74.46649932861328,75.39733057022094,67.7645172297096,74.46649932861328,4738022,0.008191572732590524
2016-03-07,72.04634857177734,79.26029160050695,67.29911006352992,77.25900275929763,6492284,-0.032499859381814766
2016-03-14,70.68182373046875,77.69390955954427,70.58833067936025,74.32810978820054,5192533,-0.018939541952624595
2016-03-21,64.93191528320312,70.21435497433436,63.29576183844071,70.21435497433436,3405364,-0.08134918064921148
2016-03-28,63.43600845336914,66.24084308328727,60.818167078616874,64.93191882937947,5220705,-0.023038082633317192
2016-04-04,58.94826889038086,65.91360835939639,57.218622438058894,64.464441067064,5862456,-0.07074435596443862
2016-04-11,59.36900329589844,64.32421429823043,58.10682906188973,58.99502389576821,5987489,0.007137349636169521
2016-04-18,66.47457122802734,67.26927285002868,58.060068360351416,58.901520073731504,8654393,0.11968481088884642
2016-04-25,62.59454345703125,66.4745653046677,61.79984190584351,65.96035001063413,5663915,-0.058368601697127986
2016-05-02,59.88321304321289,62.173824787419235,57.87308043926283,62.173824787419235,3416177,-0.04331576306934137
2016-05-09,59.92996597290039,61.89334881366645,58.43405557674832,60.02345903521051,5021809,0.0007807351561741616
2016-05-16,58.2003173828125,62.26732608656507,57.639351894892,59.92996394267702,3467565,-0.02886116422742535
2016-05-23,61.005149841308594,62.4543171735227,58.1068223099433,58.57429472252038,4313424,0.048192734758597755
2016-05-30,67.17578887939453,70.82207537480927,61.65961260510693,62.360821272184246,7650266,0.10114947761193105
2016-06-06,71.52326965332031,79.42354952650801,67.22252545371998,68.43794928563855,6956287,0.06471797125793533
2016-06-13,64.7796630859375,70.8395491183576,61.77321300097572,69.43027429704256,5311530,-0.09428549058326996
2016-06-20,63.88713836669922,66.3768591631079,59.283504903745346,65.29641347772935,3726097,-0.01377785367692086
2016-06-27,61.444393157958984,64.21596453522947,60.129068354123824,63.88713512625656,3567089,-0.03823532046026812
2016-07-04,58.62583923339844,62.477855988579385,56.27704765488041,62.430877289831805,2454662,-0.04587162114718446
2016-07-11,61.491363525390625,62.19600103179897,58.95467136949795,60.12906721351185,2595710,0.04887817947618789
2016-07-18,65.0615234375,66.47079831340253,60.64579836018249,61.585314944117506,2688929,0.058059534013019665
2016-07-25,62.008094787597656,66.47079857912931,61.7262369441133,64.96757347241245,2285108,-0.046931404132206644
2016-08-01,62.102054595947266,62.99459979275076,58.390966369075365,62.66576320196095,2486399,0.0015152829428393133
2016-08-08,63.182498931884766,64.96758211968289,60.73975691234487,62.71274057551388,1906771,0.01739788390202479
2016-08-15,63.229461669921875,64.63873638320743,61.91413717060032,63.558291002766794,2035306,0.0007432871258816753
2016-08-22,63.88713836669922,67.78613427413802,62.2429840704974,63.32342975587594,2590661,0.010401428059132023
2016-08-29,56.60588455200195,64.12201860040055,54.96173022891476,63.793189169371914,4706702,-0.11397057374685249
2016-09-05,56.55891036987305,58.90770229898761,55.807297669350795,56.60588549166093,2491284,-0.0008298462695296438
2016-09-12,54.198028564453125,55.89466178299576,51.70020494018479,55.18773097563333,2477040,-0.041741995911531604
2016-09-19,56.55447769165039,57.68556796461077,54.71645644754438,55.23487177392381,1828562,0.04347850262477615
2016-09-26,54.24516296386719,56.69585887582396,53.4911040662022,54.76357823128459,2612269,-0.04083345513991277
2016-10-03,57.96833419799805,60.041998904696015,52.87843024479727,54.669323308681086,3484605,0.06863600422052141
2016-10-10,58.91090774536133,61.785762919844124,57.49704595947266,58.86377973829233,2640768,0.01626014548121746
2016-10-17,60.230506896972656,60.607538103356774,57.874070846162084,58.533870063880194,2105424,0.022399912038619574
2016-10-24,57.96833419799805,60.18338292828483,56.74298801537905,59.664967650519465,1888452,-0.03755858642936827
2016-10-31,54.10377502441406,58.62813167834547,54.05664342526909,57.87407283529626,2312532,-0.06666672808613239
2016-11-07,58.816646575927734,59.240802198007806,52.3128814926421,55.09347681363048,2065900,0.08710799846012618
2016-11-14,60.5604133605957,64.09506783689507,57.497046147802926,59.28793918738252,3545105,0.029647504340746478
2016-11-21,60.89030456542969,62.20991015856268,59.853474167708036,61.55011095763216,1073519,0.005447307680509272
2016-11-28,56.36594772338867,60.607536068043366,54.10377134796023,60.32476087493336,2457310,-0.07430340305129146
2016-12-05,62.11566925048828,62.445568931114906,55.14061558445618,55.659030909285235,3199589,0.10200700528120099
2016-12-12,61.50298309326172,62.53981355389748,57.61014959337752,61.220207880691795,4284224,-0.00986363287427261
2016-12-19,58.3438606262207,61.45930881279989,57.96623261651041,60.892864997553474,3816956,-0.05136535348619753
2016-12-26,58.53266906738281,59.382338284712,57.116556106075166,58.343853285602826,1984860,0.003236132116311463
2017-01-02,59.523963928222656,61.08168645685825,58.72150113480698,59.4295578118311,5161504,0.016935753599390146
2017-01-09,56.92774963378906,59.476754101258265,56.83334352814143,59.476754101258265,4550591,-0.043616287006091436
2017-01-16,55.8892707824707,57.25818098906389,55.79486107087261,57.02216211211204,2197093,-0.01824204993169054
2017-01-23,55.32281494140625,57.541394209690594,55.32281494140625,56.83333768603081,2851355,-0.010135323526928475
2017-01-30,52.7738151550293,57.30537625639426,52.06575862039847,55.747650439661726,3773819,-0.04607501966551519
2017-02-06,55.03958511352539,55.086788154688655,52.49058127573594,52.773806725437915,2782555,0.042933601670452015
2017-02-13,54.897979736328125,57.35257405793381,54.28432935524599,55.93646111823173,2188959,-0.0025727915082424113
2017-02-20,52.67940902709961,55.322819548630825,52.63220597519695,54.85078182688018,1965874,-0.04041261117229056
2017-02-27,55.41722869873047,56.64452604271694,52.16016773100185,52.72661155088423,3511985,0.05197134368425549
